num_functions,num_external_calls,num_state_variables,has_delegatecall,has_tx_origin,has_selfdestruct,num_modifiers_used,uses_safemath,has_access_control,inheritance_depth,num_payable_functions,has_fallback,has_receive,lines_of_code,num_external_dependencies,cyclomatic_complexity_estimate,num_reentrancy_warnings,num_high_findings,num_medium_findings,num_low_findings,num_unchecked_calls,call_before_state_change_count,label
5.96136235277657,6.949906421070703,3.086036317429569,1.225891719425407,7.427081474134987,7.678779009627384,5.043624005993809,3.5765707760967977,8.352738294142224,1.2440487325828886,0.4716336052902459,2.955184415212101,8.417531048230494,4.862425174257688,1.731178829874197,6.6184583907062375,0,0,9.74366787651382,7.9708125909560446,3.9069139573680367,5.9403203640942035,0
5.682479063288524,5.452759578444715,0.5652251145348675,4.4366147298666005,8.309293086348097,6.789545942314916,9.14629268523136,2.5023664028112744,1.9638115370003606,8.813799933922278,7.012213081617132,0.2577634030330145,4.166998356260031,7.1084932229655715,5.476412663759466,4.822512087840163,0,0,3.8088257007310866,9.279373087107166,8.628008200117636,2.5667393047474283,0
7.7010992875741815,5.704536305988416,6.751014524849896,0.029591860112355706,3.3243820884289943,4.091968478870946,4.624995850427592,6.774573547410214,1.4238285582234111,1.9216927796244865,3.6408576189137145,2.4324537230382903,8.613488537655266,9.56058051915303,8.613326691993755,5.405188340446877,0,0,5.073863077604664,6.642342582068087,1.1568739886768908,2.4244317089822798,0
3.2386405757247196,5.538201526831189,6.147576217472565,2.270487665406348,0.8312775417208484,4.660076054875818,4.298761845177282,3.73335747396096,7.588896728407147,5.535648799924654,4.533843582321431,1.1882475966623562,9.616640835857957,2.3041392749380485,4.805271624597117,1.659786100256797,0,0,3.868355417195102,9.978058370496171,2.147407379553136,3.6297149975433185,0
4.125362906829256,5.255744678308667,7.108267494316868,1.8834716719814426,1.262450547416113,3.6210301086540495,4.5003185499774485,7.1233600473054075,0.7741590978015578,7.323221210855246,6.480496871328456,7.484951226091706,0.3547718644583886,9.428016088220415,8.455098717494892,3.5596815077374524,0,0,6.2987366882612195,7.941719052425555,2.4841365472073527,2.4187861387809684,0
3.610894390129044,7.370494170697176,2.495401809990284,2.1066188353556847,0.27438566155137956,3.027630410039035,2.911377343561764,4.966313421441056,4.166296945408298,6.112445428881804,9.444784840586934,0.243167060092081,1.848099925176493,3.5598814846981055,8.899506728832117,2.3268027951131143,0,0,4.513594289608729,1.5324625000680991,1.22225879061855,0.8205415938569383,0
6.58866648002307,2.5351080965932757,1.3076435378978146,7.2634225407714625,8.625936339832888,0.02371730578908271,5.680336108811633,3.5171554672151872,7.55465690499597,8.397898150618333,0.2707227062234552,1.4486772075810894,0.31792277887575215,9.704881127491268,3.4250798933853863,6.415535133883709,0,0,2.7236905283950663,6.629126034727644,7.2630213950663265,9.269324383808234,0
4.946774892280744,7.125452228465284,2.254919262187957,9.107039963440021,0.2828080440027858,3.375742920715882,4.055956328570117,4.329981936198102,0.04587908366980975,2.0390407451655324,3.636983350102293,6.18576837469867,2.1856279847082503,5.9794153835640484,2.664284943618054,0.5992392913222511,0,0,0.6163887705055349,6.82292338392503,1.5843541772828773,5.601071563677783,0
0.20775287187735803,4.060842530489765,1.029482170121836,9.632745891968893,1.5207313058270244,3.172040212587178,7.18398881782144,2.8731362676279404,9.875341947973457,9.291568191410626,1.4270472745183893,5.800143197793895,6.557611506086436,2.7860151675852673,6.3441321044396055,4.8102612692711935,0,0,1.5404158373125054,1.332196250446701,7.9287202807411274,9.692460102830173,0
2.836202378838749,7.8986308681329485,8.35380692065273,4.916198638443864,5.640622251684504,2.030684241585483,5.534290151327291,2.079449736783303,4.630475880302361,8.977551885678418,2.1952745317159295,6.1769266121853725,5.767376318014714,3.0479711337471525,4.578229249017481,1.1537333078267542,0,0,0.5432121473294793,9.138137979711026,6.245654121105455,8.772758176870141,0
0.18033827936400182,4.653871590851422,7.895102445298567,0.6956347288765574,0.824097019322324,0.4921284174133689,1.8225477221643305,8.929035878550179,1.8820206953435215,4.6125719824039,4.197346499413861,2.975811665300676,7.36665215550457,7.916745464677999,3.214176235256434,1.9748826226588234,0,0,5.3636565743831435,8.704888565980562,8.349350936292353,7.209311563816932,0
7.230403582102043,1.3382398913569282,8.389294183378286,4.81793116130542,0.46570403318535014,4.569536079964638,6.305404929228522,8.600276533748723,0.0033621967007135822,2.408695096007393,5.098986189662991,9.30348224382388,9.726260996051142,0.268147271202378,6.087831620816005,7.305382875671556,0,0,9.257261497756938,1.2767529426108037,8.581991595445123,9.037303322911374,0
9.813423860215053,0.8372761188035671,5.669186954002246,8.479815164742872,2.159863519668116,7.621794331276459,7.199119118164337,2.787681638641418,7.28275373843419,4.7757266463264445,9.6630985357451,5.063442214800277,5.26338443939066,0.7231668970756966,0.048170388269537234,8.300968058161,0,0,2.710934682417917,8.149059576921928,0.039463795996147466,0.8628261134340254,0
0.04548427613070061,4.65523900203498,9.656289021562358,3.5875900808927277,5.244122063700606,2.1223533577322407,3.5237475044589783,7.679513190907321,7.83970069027776,1.8209856006867853,7.416700925088117,3.9033769816599384,4.528474857302757,3.286993233870734,9.112002121599133,2.4214432522347162,0,0,7.249876371522639,1.7450516179452402,4.074267268226958,9.438818563606766,0
1.3855925988404127,7.1950703247059575,0.5070295215808396,2.9844191205513617,3.196338799292453,8.418408783313788,6.75759950611215,8.24382218855214,5.606029022915972,5.88439638187465,3.266026348885914,8.465257248780933,0.5347121550312239,0.09855868306824944,6.6050101221134305,4.61567667096158,0,0,3.6114422407781657,2.9000761320018196,6.93874031929239,7.586945600574108,0
3.464782641828016,9.7925712241322,1.9282737200347366,5.456793041795347,5.158911848593828,8.699676167825606,3.7921640089770694,7.412659372615218,1.821496863527553,6.638887791670736,4.794925023801097,5.361687126995215,3.110046437843984,0.3219598903076071,5.832804611448972,8.969481294059062,0,0,1.0833268072143976,4.165285671867865,4.59988820813665,3.9569390685063888,0
3.357188902638617,5.5882134691203635,5.532001669897635,5.803276334337974,5.362248830807169,7.883034107385484,9.960571720711078,3.4601091380253024,8.877113231185644,4.296437406586571,2.1050133101260227,4.898317014095196,7.020390256408522,9.884262689645434,7.24613364791673,3.2428405178136774,0,0,1.3916133499249261,8.180165701741824,2.2332330494036023,7.379622530339686,0
2.2422153656026067,6.416670735149468,1.4492587344484986,6.794758762847081,3.6608288695572497,6.572973771177198,5.158995313472932,1.3365371067910259,9.740905403524001,5.987321015076359,3.1834761240614284,2.0860792936373884,3.6234721510004873,1.0337426439565645,5.891076470270706,6.760069467470132,0,0,1.7507665884786616,7.350302449949664,5.6696605432882405,8.051883146381721,0
7.722855825281664,5.281657853894056,5.229270991862314,3.375578126324179,5.959431696635543,3.039072161005639,8.395514069778802,8.60259928312891,1.0070798057506558,7.394894633089293,9.316886710859492,0.5276533501623815,7.386948496302573,2.8266507806730257,1.4822478484766277,7.582375260753422,0,0,7.8553040449625495,7.709957658698229,4.750243156531811,3.332157202218342,0
8.374887878157526,8.6242119223788,0.6299986304713279,0.0636245201150254,9.569651890683575,8.536189191400776,2.508043420411614,8.81749650501892,1.5548202849712456,4.400534515512296,5.318584271942905,9.325350274447858,7.132482365722779,7.076851510795185,6.505944041147949,1.2269401066675978,0,0,6.051434448377777,0.42273313718792394,6.4684551597459015,3.8363690692258023,0
6.940361021077493,0.6344657668094833,5.922599595680211,7.364707429212904,5.251190102556871,6.02909448854051,5.652003241420176,4.07998480052902,5.108031008633079,6.137601406076012,0.1568589875510762,8.838365844569319,2.3719210678670786,9.661752658072132,3.1725026433692785,0.8941487446535334,0,0,4.165353666570473,6.717190426836044,3.1840532891968287,2.5937013712973913,0
5.858207024769506,6.8267885509658575,1.9003917317906815,7.246098019103107,0.42613182663383986,7.943866787104076,1.3363098874165047,9.947961938302607,5.874559521021552,2.0133281921917465,9.582069801322303,9.708749720203386,6.50309676297529,0.01699132235447931,4.246034844808424,9.382924910787452,0,0,8.597893313748626,4.381482743424856,8.249679701336648,6.501296343764503,0
1.656954323193739,0.8662184867429745,9.685664677557737,5.631160704425185,7.464630207499785,6.754577145691508,0.48443642378373175,1.2945735258351976,6.434265269451399,4.502274786261275,0.9724109092503097,8.865907729963457,4.646336508770439,2.2349708115170284,8.338873264179231,3.2622839516949407,0,0,6.140095410602289,1.881421736191461,4.223619937613618,1.3451993015631336,0
4.2933506145022395,6.069941864215291,5.205190084790323,9.185012154994547,5.039555311869264,3.574334022415422,2.1181490777302123,7.760190938744107,3.800344399422521,4.905769131172844,1.0195567074400835,3.0660097728742732,6.587557869425195,2.271390521910038,8.593467630240287,2.246913007696981,0,0,1.3954777791588724,3.3920904109547956,8.89585339954074,4.975844785276477,0
6.05863164979454,2.858885988348938,5.656254358763714,3.9547328493841416,5.756269281912365,2.03002979970047,1.5062624307020367,8.931322557065034,8.259294648602078,5.000226599850829,3.2845362550009485,2.002878440442216,1.175506809535154,3.3157117199551713,8.524616599264002,9.894984258223454,0,0,3.3731579757259023,7.510241011418825,2.0818550546324186,1.5356797481249562,0
0.7479362142219459,6.884362153809831,3.1086246221752534,7.091703756284625,4.775210159442143,7.3532405615821705,5.0984907696503186,3.4946851059994355,1.5268162371705951,9.244360749169836,3.2665259992652307,0.08835359402821319,3.849953530161252,1.7701143003828612,0.544186576925908,2.826274792826603,0,0,7.438914426325876,3.537866499668386,6.6304029492821535,2.1186889123564434,0
0.7713014321928591,4.598151602019229,9.091709062241723,2.427588611620367,3.8537326590438514,0.2850013852318689,1.9243837442841416,9.638358815418687,9.60933782854242,8.3701723542552,8.351370363124394,6.087683289495063,4.355160799358382,5.641191150963275,5.007303700975077,1.8017386385947542,0,0,4.017348022584382,0.14427235527019633,6.624266484058494,8.898477449479023,0
6.248521001351546,8.7416343600067,1.8861731034119678,9.28592440528909,7.503350697918771,0.20192316046504177,0.19803373756415943,3.2809108845507096,9.447080255701154,5.810577596432978,8.120862325373778,4.152786585023279,8.703912872837751,4.468896675536977,0.020690770637195044,7.869873394553237,0,0,6.862338981741064,9.979540813716733,5.486328553910708,0.6765210187098425,0
2.8722359836733014,1.815095373280572,2.362849725504572,9.217516175751486,6.233195341176005,9.856551743373887,0.7601829614222699,6.911786559782204,4.920976398013913,3.9055265144572493,0.5935591171221333,6.2569373563585176,1.0453687936093548,9.222513419897734,0.9045507080399506,8.899302420902288,0,0,2.102908200006741,8.645902076300814,0.5626655134404657,0.6551006206585275,0
0.24963520769164416,9.005398460332973,1.9488793223236056,2.800886225319792,9.526343989271659,4.667575800176138,2.995787873595365,4.330856996141433,7.843496313474074,3.567479651480683,6.258232045255571,9.665649529625844,5.683918693472981,8.918083551934842,7.7279601999849,0.0719356143945804,0,0,0.6887357408851436,8.336772862205502,3.8131549628536066,7.057431260151782,0
6.023796885270159,1.031070212619315,9.782011891361964,0.7689957312651874,2.218307306450961,0.36268379470088874,4.8597749138701785,7.987547235451079,1.2359402470518621,2.4261842208717574,2.7435022775185924,2.173903902187905,7.67334996445161,1.6148859155208994,1.8529483715993433,4.491935488430935,0,0,8.889941974198074,8.020127412823165,9.759916490180396,0.9494501865654237,0
2.3581262839185326,8.179755106570726,7.895603223539442,6.651064906959824,8.304000261441306,3.6993746139873696,4.126506920721909,5.546896730786432,7.463035973342405,5.787534453415505,1.5961537989266117,4.728558505436576,5.100241671382246,6.170977110698578,2.1378290393305113,9.440458412979435,0,0,3.4869658661873757,4.24774040744197,5.1315239747248045,5.912402882363823,0
8.815282810622593,7.474655681319132,6.283890239437686,4.1377628487684355,9.018524321688954,3.5769228936747,2.7802851125938766,4.644914984581455,2.2898119455192365,2.770040725854953,7.447123033247504,5.076233021065841,6.740021593923497,7.647886317884137,9.975711193481665,6.613681373888175,0,0,6.107715963684996,7.9754040171686835,4.5788716025294605,6.861715810240273,0
3.140986171183293,3.891068735111797,4.261702779336814,6.289664716162838,3.306653211917312,9.408239727739137,5.907659193049427,8.511330496181815,9.77381596207499,5.086950337990372,4.023955585418139,3.0710276597326667,8.337686673125456,2.9561352845217126,5.65890335545531,8.668383085857105,0,0,4.289865536738936,4.114486936297157,8.69155608961006,1.7308031047653472,0
5.4726465739589,7.978738589420323,6.09607607944922,8.140946497744043,8.296136114203364,3.4223480744672417,3.7789927278320268,7.325488251614112,0.28174902305012517,1.4431428097170218,5.718150556614043,2.7579610902701415,4.593741139775675,2.1156008975786555,3.645351335482067,4.811009265826391,0,0,7.616597124001643,3.150313283951146,7.634930581692095,3.5249600406550865,0
2.0656241285990595,2.9214414131226176,5.206151581891546,3.300730920341024,3.299486119827524,6.872164715861601,6.101879639447672,0.8328604624848934,6.107606427794122,0.6714652136106247,0.08711831695234595,2.0562764396274833,0.4148130324296373,3.682074723555606,5.44515584068327,4.063116389132192,0,0,7.225758351123398,8.367768071209005,9.744009454422752,3.778701553195989,0
4.15913318736849,7.633249125521221,5.9596063257437715,1.0326624055604827,1.9478455996337607,2.811420387500627,7.863072381359194,3.43634736779435,7.308781527472556,5.264595813690839,0.4586684568465871,8.23131013591386,9.424306309470511,1.4917376988818032,6.561649320578883,8.626109811547291,0,0,5.898636115490691,3.309609733509724,9.207361830375932,4.220516899082094,0
8.891528412011008,7.181477602400337,4.755981013970395,2.9773723383977426,9.335406627314017,6.755398800013062,4.336404520944538,0.30337899476466146,1.172269662212676,2.697413219469058,3.9289406578285266,1.8506678531991994,5.73549543836084,3.2710901288311023,8.544056415066436,9.395398552180064,0,0,8.551944821325566,3.6756148940305753,3.3704454317872354,8.964130500068405,0
8.761749544033252,8.163962506352531,1.2823807080265126,7.766718305685467,7.634513306485707,3.3763070911278694,7.26017250631979,4.367332989269172,0.7274032004067787,3.8679766887353217,4.659450840735557,7.16902738703547,5.264621167063459,2.1200932742709186,5.7981546272212245,7.188675636493668,0,0,5.001929055598024,6.009835414783192,0.8119992861318015,5.8400937690632855,0
5.773208148627347,3.0187932521289196,1.51604069522832,6.036218834920474,5.826265004306724,3.4819741467049345,5.9629988709163975,9.342710670670694,0.353872517505478,1.3184322896617073,5.1663878967361265,2.811123295739516,6.406539238864871,5.483411755750413,7.426402388428151,5.285712418260465,0,0,5.166252038180143,8.048700308729996,9.020210898409692,4.732021713607515,0
6.205999377778587,1.7792521350771695,7.484142292032525,0.08608619950648544,0.6393017280988811,1.6511967919831938,6.405477665144841,8.725816928277618,4.697478726217335,5.058441410495494,3.4142644948982372,5.322100496981854,1.061552845856708,8.603383308347288,1.7700669737114416,2.346553103892014,2,2,5.608215043892989,9.506122524551069,6.352564540746029,0.6007493023506338,1
6.243638683271068,5.765385919957905,4.628485573445012,1.8743772521049396,7.647818305309787,3.407843818676728,2.5658311289030635,3.3045654093667896,4.769716794673146,1.903679539700418,3.3679697736952163,1.2682949981105007,2.5287222611327276,1.5987967566538963,4.195432757703069,7.75183566086959,1,1,6.276821229658279,6.815595872620873,0.7686536204510797,2.1806405705183107,1
3.123199450844678,9.375060468617013,1.921564784685993,3.099677089246576,3.6357311068932585,7.99326887033428,9.426778439893818,6.386242722987374,9.641447760241185,6.842072768972729,9.6643054181342,8.747316124411958,7.982278787408122,0.15199780479276948,6.795270759604506,8.599814165360058,2,1,0.46176535246025385,0.2755126305609623,9.635526090027032,1.2620564047512184,1
9.077091518937847,8.745255733191959,2.94352549626418,2.021239350531052,0.38951770891888615,3.4343192198425543,9.378832296212913,7.070321906191873,3.931987304132525,3.7225972960102705,6.151489536277326,8.630940120451863,3.1681157180863453,3.272984759056363,1.366956896309951,1.4603181388104913,3,1,8.821262556468131,9.196856196066607,0.2702693074164908,3.417494149631266,1
5.082274849250419,2.7405476641071957,0.361136416102944,0.11846369008595259,5.305413777431536,4.7663069161665845,4.615357923295997,7.8218597648016575,8.048519496516727,0.7194876557485552,1.5220464722374705,8.000613385159252,4.615790058086837,6.607457460096136,5.598805679699273,0.7339427374703877,4,2,9.81071600238134,0.5767705399368517,8.183861939694124,0.46246524317259063,1
1.7853278998593558,8.457682008658606,4.617333729438919,9.421357853137684,2.2565113572965103,5.7277048489787665,5.488403389938295,9.886553798589487,2.4111298015083915,6.1418718787925926,0.3530264392895366,2.133541529455909,4.201006226674733,9.997093511798319,8.164194512434202,2.9550793271271014,3,1,4.260934950912214,9.131934372306137,2.280942639452237,5.717803115949889,1
6.297395532199669,3.365629927888889,1.5393130959846058,9.304359248627955,2.486792689048296,2.758450416783511,2.2077184406589745,2.7770208256716042,7.068470027521798,8.267501352333626,6.902060652551738,5.978210112087664,1.3128727892107817,7.222745556630238,6.0411624400318225,0.844742152671395,1,1,2.3960693581712422,9.731363611146767,4.602535173180909,3.908864619748884,1
7.881583788271139,7.896217897738903,0.8869801777209751,9.223532548251267,5.601681385024469,6.189465254275545,5.198724586800386,3.3881589213025007,1.092513940352443,7.098796202497101,0.6377432045477249,4.071043575958775,7.971745544667068,6.992900621964898,9.27773936118631,4.207634375074748,1,2,1.5130752860086338,4.690568475092309,8.782707844544817,5.970095146402184,1
3.940083738373036,7.697886288753782,3.9364013388591768,8.658541831194285,9.512690177286041,5.940427649813833,0.9508379041736281,8.181771014149287,8.389445062333706,5.664274977959815,9.814783489416431,2.9164014322093057,8.023012945152052,0.09841734166593508,6.222043788825852,6.984961527813628,3,2,3.7591991083987053,3.6402186951304483,1.7664466295888093,9.848524165602372,1
6.425043852710999,5.693662220665581,9.963410533610183,5.43128529907496,3.2275423248637827,7.544876102906979,8.987272644263323,2.295428515523159,5.84234243129898,0.13282330884638482,9.514555172440742,5.351640915923609,7.980739818296044,7.090421065505228,4.0028137815794995,0.9507702964084408,4,2,5.172010342719578,0.161844712531366,5.818159088247743,9.426309845794679,1
8.565906348935295,2.899344859266133,1.2289295584924043,5.097521909444391,4.391614508855053,8.576908377712089,8.684082691010996,0.6267318382070242,7.547306287992842,2.968547432849663,3.6147726610363007,0.4533727982964264,8.734793888175856,2.800545394387991,5.5841016016284755,1.3204869539766007,1,2,8.312616477996817,0.1625635589486496,7.29322850526785,0.096751665171394,1
1.5255252746815928,5.374734251098138,8.150162525700377,7.7112644038351785,3.361495055358572,0.8586293278633061,6.577984789251196,7.543129662967045,8.937266524188757,6.3145045931497386,4.4949885318669764,0.6052264422807208,6.511197111776497,6.857647529696299,5.701363750216424,8.450137579371695,3,2,6.267756433971262,8.896307189033113,0.29355830238001146,1.5516096986142147,1
2.810839633774953,7.131929463071857,0.2609737973135928,8.391846246033799,3.6685212682700294,4.574574333807688,0.9742032765724251,4.410879100070258,5.939373591522351,4.553094217654579,0.3107140204012482,8.141845827190167,0.35090408502962855,1.3860448476571063,6.61231912417813,4.7763961889124715,3,1,0.0338387135302054,3.4488930810358562,0.3573264985182212,5.623411745971591,1
6.922115186255098,9.517727044953237,8.225188832413567,6.107356479826178,2.690697090353782,3.379588022322779,5.075010267722387,2.8925527579236396,4.354108708336897,8.392937033131048,2.241916979473512,7.958362773277237,9.806596587585659,9.826574565461172,9.523176308572983,1.6351140998608815,4,2,8.413328129994177,5.087790975771583,9.803127653032645,9.33032492396975,1
0.5332084602634712,1.3782585965438643,3.4633798042192545,1.4281234185662417,0.054188097392032786,7.395352948996404,6.180509901386813,0.4464466794290556,3.3182918848007503,4.171799577325884,4.911907678705779,4.13260746527497,4.358272258813319,2.740488496532456,8.572580366846864,9.136206279493512,3,2,1.7063557421893683,9.424136787302675,9.179517299121509,0.8524370432023443,1
6.084215491097774,6.792931189809625,5.655741737885245,8.801104748868054,5.590423777355681,6.4787887027143825,2.8593574038436853,1.1428557093822156,0.8220132157942861,5.280445843708753,7.205229351722929,0.9865954650744413,8.191951096871357,4.031674572981236,9.109655389228127,7.8117819357459695,2,2,9.411483144107423,1.1529735750284897,4.9182541651908345,5.1440499652820835,1
2.7092235984698965,1.0849560890392018,8.878233327068287,4.012902676515705,7.210534765661433,0.7497107421505111,6.017558388220058,2.4340266611419636,7.286570286101313,3.824754797691905,8.029560723741637,2.1514353353539306,3.016412954488578,1.645482870948407,0.12897036771943426,2.4859979901050986,3,1,5.295184886024213,4.777561102261623,1.320141285182902,0.5723754055453156,1
8.491384924153829,0.2590551077439551,8.676652371367126,8.971888173635387,4.77215655544073,7.3659647406703055,4.878856071126671,4.2953024799583694,5.065332221945598,5.532123794797183,5.3730946710593175,7.376892731568803,4.46030650531739,7.897987323866447,9.660696016666137,8.881121068305122,2,1,1.866597550652438,7.467465144784898,8.628528234202351,5.5255283632177985,1
5.466842416556314,8.154414146569616,0.8242427468331104,7.315638923040829,9.60472219738129,6.7696265880966315,4.25860622447645,2.720801940479581,8.531791347143162,7.104713268171794,2.5833394849385973,5.025909080384817,5.126735774931563,2.4608950221309955,6.270237955274,0.032204100771607846,4,1,4.745824567717102,9.937232970042086,0.7757286804563657,0.4708060934286151,1
9.007950926435276,3.864343249221794,7.507596187762936,4.633813096878388,5.603729109354347,0.180219394660579,1.2703309295235454,9.866557510218982,2.0241557484854686,9.452930464738548,0.9275568366754672,6.213776163441659,4.598841268349245,4.248917805945473,1.784202041407792,1.8253494137460258,3,1,2.3907199750468697,3.217313668967482,1.9875191392739922,6.549910775623892,1
9.909605417170695,5.677636161209051,7.757373502333662,0.08596310677283836,9.09971753666309,5.179962584777895,6.451134374061025,4.36493966137657,3.1013208993994015,9.477880449955096,4.148486339992195,5.416210627899421,6.39411151503714,6.926083574770264,2.2647972207995117,8.921128005697733,3,2,2.1896173711276665,9.360374135692801,9.382071854459324,7.2392482133856975,1
9.842620212875778,7.8938096809658385,8.266605067645262,6.991011868634667,9.306623366757627,9.854575222664229,1.412527254136382,9.674497403615467,6.280325293934905,4.256807500522958,0.7940190966722793,4.765847774344893,8.257362766661318,9.292929773443749,9.793951916218813,5.631232819593482,1,1,9.448022250506108,8.537329774183531,7.488027841682157,2.609576042013261,1
2.5100980891516675,8.27253354304246,6.954699767896482,3.834735857134124,4.489524344294862,3.0336341566722123,4.320825138736692,7.411074854680731,5.733385010974509,7.367527388007909,9.826485830451778,3.6139552995748216,4.9360379170178135,0.5294935133152945,1.4213042811285637,2.3497271835554456,3,2,6.740079213329164,0.017133301557282765,6.526329164563203,2.8354713274356316,1
1.1182785674668683,7.612032773166055,6.0520755543132765,6.411266125558361,9.192130558777684,9.205800338850695,0.4926324235504931,6.1917517288495745,9.158028372850064,3.4108822827524565,6.474836695675591,0.0830985092566161,5.724868852767468,7.224949864511152,0.006844010064649408,4.527238996561174,2,2,2.301715149669886,7.622599443897742,4.321249810106794,5.904112813276214,1
5.445200559493973,9.503985323619066,0.9745366829615143,2.6251427607418263,0.5900527632405117,4.498098319607859,3.3166422916538196,5.561789880635199,1.3164672347065576,9.626592669711947,8.599987643024008,2.461343074666239,0.24889659960457777,8.983304300261409,9.151784473546119,0.8653573159827266,2,2,4.234126974142496,7.43713060456193,4.099777895533022,4.201791456865842,1
1.816191311327544,7.309277167574887,4.977262334390165,1.3075034245198036,7.835111688015676,3.689531851773624,6.980626236890095,8.119204871871913,8.444414477943363,8.153837172544142,5.388196847483232,1.680114740804295,3.6579387838454513,5.332345324096392,7.621443411982646,1.2014930864873419,4,2,1.4835068519002104,8.20874946094348,4.192663301393851,6.770998818567129,1
5.779396227651209,7.840964570547327,1.5879009745644312,1.8417395623122401,0.9368685238680319,9.00943015923502,1.3379760474605829,7.929816401983657,5.601672095532314,6.228165091939964,7.2222515660696285,5.969518404049397,3.1857966774269375,1.633896632153542,0.30897490342345346,8.96346737912156,2,1,2.723213072446662,3.5999640058439306,1.9262796169102603,3.8623130566112462,1
1.4344997308512386,2.691187199704678,8.50882488914179,7.45399595006838,2.610416449681283,8.612386782643062,6.9630296161714025,4.424209592760305,1.7837055451192596,1.1278367317957605,9.825842278725718,3.9979872290419607,1.3849692041532302,0.29572061236263325,5.204294930461426,8.097353848202498,1,1,7.053219977004625,1.6585692173748756,0.5994714878061502,6.237310410841523,1
2.82417108944778,3.042557651698341,1.380669933293972,4.497017745585209,6.704900449504109,8.273211212506318,8.631215623222065,8.0300352306648,7.455607376478971,4.515394891867578,4.22974716137632,9.152572282659863,9.505520407020017,2.258100227864639,9.9662772477088,2.630200127368333,4,2,2.253888663373864,7.854631913367065,9.735633770151406,2.049389396988616,1
